Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,Seed,Method,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %
Stage1,S1_050,8.0,0.005,0.0,0.0,43,2.140310287475586,102,monotonic_hybrid,0.7372760772705078,0.21698343753814697,0.07900478690862656,1.4748473167419434,0.19700586795806885,0.04768863320350647,0.08923076838254929,0.041542135179042816,0.1807360202074051,0.2539682686328888,0.0732322484254837,0.3976437747478485,0.29521748423576355,0.30713874101638794,0.9233314605712999,0.6427581146453053,0,0,0.5547484159469604,0.3146199584007263,-0.00023788213729858398,-0.00010913610458374023,-0.0014906302094459534,-0.01841747760772705,-0.00846901535987854,-0.011905748397111893,-0.043095171451568604,-0.03225459454212821
Stage1,S1_050,8.0,0.005,0.0,0.0,50,2.2448723316192627,103,monotonic_hybrid,0.7095652222633362,0.22202305495738983,0.07845085114240646,1.1744612455368042,0.12933073937892914,0.0470719076693058,0.08538461476564407,0.03831270709633827,0.16565707325935364,0.14159291982650757,0.02406415343284607,0.4004595875740051,0.2946297526359558,0.3049106001853943,0.9163367491835259,0.6448789909330014,0,0,0.5547475814819336,0.3146103024482727,0.0009918212890625,-0.0007965117692947388,-0.0004937946796417236,0.0028018951416015625,0.0013395845890045166,-0.009522497653961182,0.005182079970836639,0.1399743890610015
Stage1,S1_050,8.0,0.005,0.0,0.0,49,2.409985303878784,104,monotonic_hybrid,0.7208390235900879,0.2268613576889038,0.07217305898666382,1.2391364574432373,0.15032367408275604,0.06357649713754654,0.07999999821186066,0.016423501074314117,0.1915699541568756,0.18110236525535583,0.010467588901519775,0.39720669388771057,0.29433149099349976,0.30846187472343445,0.9172013934809239,0.671200154015993,0,0,0.5547468662261963,0.31461891531944275,0.002796351909637451,-0.0013861656188964844,-0.0004163384437561035,0.009438395500183105,-0.0006895512342453003,-0.016046948730945587,-0.020047947764396667,0.38944090928371844
Stage1,S1_050,8.0,0.005,0.0,0.0,43,2.300611972808838,105,monotonic_hybrid,0.7040696144104004,0.2201765775680542,0.07124827802181244,1.1480088233947754,0.13081301748752594,0.05736216530203819,0.07538461685180664,0.018022451549768448,0.2058376669883728,0.1376146823167801,0.06822298467159271,0.40457895398139954,0.29423385858535767,0.3011872172355652,0.9153080595538741,0.6733463924017233,0,0,0.5547481179237366,0.3146211504936218,0.00246351957321167,0.0002913177013397217,0.00028617680072784424,0.008038520812988281,0.0034645795822143555,-0.010485313832759857,0.03422093391418457,0.3511257372676248
Stage1,S1_050,8.0,0.005,0.0,0.0,50,2.2145655155181885,106,monotonic_hybrid,0.7458965182304382,0.22514180839061737,0.07651521265506744,1.198562741279602,0.12352511286735535,0.052010733634233475,0.08384615182876587,0.031835418194532394,0.2030683010816574,0.14851485192775726,0.054553449153900146,0.4002733826637268,0.2968578040599823,0.3028688430786133,0.9157546708602579,0.6697488524597977,0,0,0.5547473430633545,0.3146088123321533,0.0014327764511108398,0.0001726597547531128,-0.0002601221203804016,0.010993719100952148,0.002659939229488373,-0.009639061987400055,0.045168787240982056,0.19245751951416606
Stage1,S1_050,8.0,0.005,0.0,0.0,42,2.458503484725952,107,monotonic_hybrid,0.7795528173446655,0.22364896535873413,0.09044962376356125,1.2856011390686035,0.15275205671787262,0.05231834575533867,0.10076922923326492,0.048450883477926254,0.1792718470096588,0.19130434095859528,0.012032493948936462,0.395551860332489,0.2968112826347351,0.3076368272304535,0.9221768413361962,0.6791822314697232,0,0,0.5547487735748291,0.3146212100982666,-0.00047528743743896484,0.000264778733253479,-0.0012101680040359497,0.0020221471786499023,-0.002322152256965637,-0.011326305568218231,-0.03562965989112854,-0.06093209135993031
Stage1,S1_050,8.0,0.005,0.0,0.0,50,2.239764928817749,108,monotonic_hybrid,0.7355735301971436,0.22262802720069885,0.0826900377869606,1.294988751411438,0.1887994110584259,0.05448335409164429,0.0930769219994545,0.03859356790781021,0.19412773847579956,0.25,0.05587226152420044,0.40021300315856934,0.2939462661743164,0.30584070086479187,0.9173215931907365,0.6930749288029359,0,0,0.5547474026679993,0.31460922956466675,0.0002987980842590332,-0.0007917284965515137,-0.000978708267211914,0.0017470121383666992,-0.006100192666053772,-0.011123549193143845,-0.03934986889362335,0.04063761084246802
Stage1,S1_050,8.0,0.005,0.0,0.0,40,2.320474863052368,109,monotonic_hybrid,0.7270331978797913,0.22134435176849365,0.08132722228765488,1.067347526550293,0.1371387243270874,0.049054283648729324,0.08769230544567108,0.03863802179694176,0.1855015605688095,0.1599999964237213,0.025501564145088196,0.3988226652145386,0.2964288890361786,0.3047484755516052,0.9171646634297365,0.7002388972631225,0,0,0.5547488927841187,0.3146266043186188,0.002294778823852539,-0.00012195110321044922,-0.00020314007997512817,0.010905981063842773,0.00086231529712677,-0.008289389312267303,0.016398102045059204,0.3166354595692294
Stage1,S1_050,8.0,0.005,0.0,0.0,33,2.343703031539917,110,monotonic_hybrid,0.7110261917114258,0.21959644556045532,0.07441069930791855,1.2601430416107178,0.1574631929397583,0.06092362478375435,0.08538461476564407,0.024460989981889725,0.1940026879310608,0.19658119976520538,0.0025785118341445923,0.3956780433654785,0.29502931237220764,0.30929264426231384,0.9274664048121688,0.6699671413736842,0,0,0.5547505617141724,0.31464332342147827,0.0016564130783081055,0.00032229721546173096,-0.0013658851385116577,0.0029829740524291992,-0.0023144781589508057,-0.01744602620601654,-0.045588135719299316,0.23350488394076252
Stage1,S1_051,8.0,0.01,0.0,0.0,43,2.319025993347168,101,monotonic_hybrid,0.7699955105781555,0.23053528368473053,0.07819359004497528,1.2474150657653809,0.15649092197418213,0.05610521137714386,0.08692307770252228,0.030817866325378418,0.19446244835853577,0.19847328960895538,0.004010841250419617,0.39245134592056274,0.29551175236701965,0.3120368421077728,0.9186303661433829,0.6503380921515692,0,0,0.5549623370170593,0.314087450504303,0.0009505748748779297,-0.0006656497716903687,-0.0006568804383277893,0.0045272111892700195,-0.0026533305644989014,-0.012093771249055862,-0.04262286424636841,0.12360459457530219
Stage1,S1_051,8.0,0.01,0.0,0.0,43,2.1392040252685547,102,monotonic_hybrid,0.7372793555259705,0.21698768436908722,0.07900021225214005,1.4747815132141113,0.1969774067401886,0.04773513227701187,0.08923076838254929,0.041495636105537415,0.18091659247875214,0.2539682686328888,0.07305167615413666,0.39607134461402893,0.2952912151813507,0.30863744020462036,0.9235791945327574,0.6424457340925794,0,0,0.554962694644928,0.3140828013420105,-0.0002346038818359375,-0.00010488927364349365,-0.0014952048659324646,-0.018483281135559082,-0.008497476577758789,-0.011952247470617294,-0.04327574372291565,-0.03181009374036999
Stage1,S1_051,8.0,0.01,0.0,0.0,50,2.2438676357269287,103,monotonic_hybrid,0.7095777988433838,0.2220267951488495,0.07844872027635574,1.1744884252548218,0.12933959066867828,0.04712604358792305,0.08538461476564407,0.038258571177721024,0.16583989560604095,0.14159291982650757,0.024246975779533386,0.3988519310951233,0.29472148418426514,0.3064265847206116,0.9166167170719924,0.6445248904978693,0,0,0.5549606680870056,0.3140631914138794,0.0010043978691101074,-0.000792771577835083,-0.0004959255456924438,0.0028290748596191406,0.0013484358787536621,-0.00957663357257843,0.005364902317523956,0.1417493046915226
Stage1,S1_051,8.0,0.01,0.0,0.0,49,2.4093949794769287,104,monotonic_hybrid,0.7208657264709473,0.22686375677585602,0.072173111140728,1.2392020225524902,0.15032750368118286,0.06366924196481705,0.07999999821186066,0.01633075624704361,0.19177289307117462,0.18110236525535583,0.010670527815818787,0.39563119411468506,0.2944117486476898,0.30995702743530273,0.9174756489544091,0.6708870043828511,0,0,0.5549598336219788,0.31408053636550903,0.002823054790496826,-0.001383766531944275,-0.00041628628969192505,0.009503960609436035,-0.0006857216358184814,-0.016139693558216095,-0.019845008850097656,0.39315975245454027
Stage1,S1_051,8.0,0.01,0.0,0.0,43,2.299854040145874,105,monotonic_hybrid,0.7040932178497314,0.22018089890480042,0.07125113159418106,1.1480793952941895,0.1308402121067047,0.05744289606809616,0.07538461685180664,0.01794172078371048,0.20604737102985382,0.1376146823167801,0.06843268871307373,0.40300697088241577,0.2943226397037506,0.302670419216156,0.9155622827909335,0.6730517315682518,0,0,0.5549622774124146,0.31408512592315674,0.0024871230125427246,0.0002956390380859375,0.00028903037309646606,0.008109092712402344,0.0034917742013931274,-0.010566044598817825,0.03443063795566559,0.35448993827795555
Stage1,S1_051,8.0,0.01,0.0,0.0,50,2.2135510444641113,106,monotonic_hybrid,0.7459073066711426,0.22514450550079346,0.07651364803314209,1.1986771821975708,0.12355126440525055,0.05206875130534172,0.08384615182876587,0.03177740052342415,0.20326976478099823,0.14851485192775726,0.05475491285324097,0.3986670970916748,0.2969531714916229,0.30437973141670227,0.9160257532801263,0.6694482327353839,0,0,0.5549604892730713,0.31406018137931824,0.0014435648918151855,0.00017535686492919922,-0.0002616867423057556,0.011108160018920898,0.0026860907673835754,-0.0096970796585083,0.045370250940322876,0.1939066754768944
Stage1,S1_051,8.0,0.01,0.0,0.0,42,2.4578537940979004,107,monotonic_hybrid,0.7795537710189819,0.223653182387352,0.09044462442398071,1.2855987548828125,0.15274634957313538,0.052378974854946136,0.10076922923326492,0.04839025437831879,0.17944081127643585,0.19130434095859528,0.011863529682159424,0.3939889669418335,0.29687634110450745,0.30913472175598145,0.9224273983452215,0.6788965322577175,0,0,0.5549634099006653,0.31408536434173584,-0.0004743337631225586,0.0002689957618713379,-0.0012151673436164856,0.0020197629928588867,-0.002327859401702881,-0.011386934667825699,-0.03579862415790558,-0.06080982982722917
Stage1,S1_051,8.0,0.01,0.0,0.0,50,2.238851547241211,108,monotonic_hybrid,0.7355830073356628,0.2226320505142212,0.08268720656633377,1.2950003147125244,0.188781276345253,0.054532237350940704,0.0930769219994545,0.038544684648513794,0.1942821443080902,0.25,0.05571785569190979,0.3986116349697113,0.294034868478775,0.30735352635383606,0.9175799568526238,0.6928201661888563,0,0,0.5549604892730713,0.3140610456466675,0.0003082752227783203,-0.0007877051830291748,-0.0009815394878387451,0.001758575439453125,-0.006118327379226685,-0.011172432452440262,-0.039504274725914,0.041926535662725826
Stage1,S1_051,8.0,0.01,0.0,0.0,40,2.3198623657226562,109,monotonic_hybrid,0.7270482182502747,0.22134943306446075,0.08132431656122208,1.067416787147522,0.13714778423309326,0.04912780225276947,0.08769230544567108,0.03856450319290161,0.1857188642024994,0.1599999964237213,0.025718867778778076,0.39726871252059937,0.29649606347084045,0.30623525381088257,0.9174293063982821,0.6999545917177662,0,0,0.5549638867378235,0.3140960931777954,0.0023097991943359375,-0.00011686980724334717,-0.00020604580640792847,0.010975241661071777,0.0008713752031326294,-0.00836290791630745,0.016615405678749084,0.31870798257731886
Stage1,S1_051,8.0,0.01,0.0,0.0,33,2.342958927154541,110,monotonic_hybrid,0.711037278175354,0.21960119903087616,0.07440672814846039,1.260177731513977,0.1574610322713852,0.061001986265182495,0.08538461476564407,0.02438262850046158,0.19421543180942535,0.19658119976520538,0.0023657679557800293,0.3941752314567566,0.29506832361221313,0.31075647473335266,0.9277037509752152,0.6697124679365817,0,0,0.5549675226211548,0.3141298294067383,0.0016674995422363281,0.00032705068588256836,-0.0013698562979698181,0.0030176639556884766,-0.0023166388273239136,-0.017524387687444687,-0.04580087959766388,0.2350677449847705
Stage1,S1_052,8.0,0.02,0.0,0.0,43,2.317488193511963,101,monotonic_hybrid,0.7700192928314209,0.2305402308702469,0.0781884640455246,1.247487187385559,0.1564837098121643,0.056263357400894165,0.08692307770252228,0.030659720301628113,0.19490133225917816,0.19847328960895538,0.0035719573497772217,0.3893238306045532,0.29562631249427795,0.3150499165058136,0.9191670959281748,0.6496614447619076,0,0,0.5553591251373291,0.31299901008605957,0.0009743571281433105,-0.0006607025861740112,-0.0006620064377784729,0.004599332809448242,-0.0026605427265167236,-0.012251917272806168,-0.0430617481470108,0.12669703458254733
Stage1,S1_052,8.0,0.02,0.0,0.0,43,2.136986017227173,102,monotonic_hybrid,0.7372862696647644,0.21699625253677368,0.0789911299943924,1.4746507406234741,0.1969209462404251,0.04782764986157417,0.08923076838254929,0.04140311852097511,0.18127596378326416,0.2539682686328888,0.07269230484962463,0.39292895793914795,0.29542669653892517,0.3116443455219269,0.9240725987295102,0.6418226323380524,0,0,0.5553594827651978,0.3129897117614746,-0.0002276897430419922,-9.632110595703125e-05,-0.0015042871236801147,-0.01861405372619629,-0.008553937077522278,-0.012044765055179596,-0.04363511502742767,-0.030872601140298113
