Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %,Best Epoch STD,Best Validation Objective STD,CRPS STD,Direction Brier STD,Tail Brier STD,Stress CRPS STD,Stress Tail Brier STD,Mean predicted tail probability STD,Observed tail frequency STD,Tail calibration gap STD,Stress predicted tail probability STD,Stress observed tail frequency STD,Stress tail calibration gap STD,Mean pi_D STD,Mean pi_N STD,Mean pi_T STD,"Corr(risk, pi_T) STD","Corr(dir_unc, pi_D) STD",Risk monotonic violations STD,Dir monotonic violations STD,Delta pi_T risk 0->1 STD,Delta pi_D dir 0->1 STD,CRPS Delta STD,Direction Brier Delta STD,Tail Brier Delta STD,Stress CRPS Delta STD,Stress Tail Brier Delta STD,Tail calibration gap Delta STD,Stress tail calibration gap Delta STD,CRPS Delta % STD,Monotonic OK,CRPS Constraint OK,Eligible,Rank
Verify,VERIFY_01,3.0,0.1,0.0,0.0,44.75,1.3256047368049622,0.7421900779008865,0.2250195063650608,0.07759225182235241,1.272241348028183,0.16650256365537644,0.05294021964073181,0.08650000058114529,0.033559780940413474,0.18829740583896637,0.20949546992778778,0.04178100526332855,0.37047903686761857,0.2964555472135544,0.33306542187929156,0.9199717866474687,0.673483272518326,0.0,0.0,0.5570118933916092,0.3033748507499695,0.00048052668571472166,-4.902482032775879e-06,-0.0004728514701128006,0.0008462727069854737,-0.001594167575240135,-0.0076232865452766415,-0.010159755498170853,0.06608322286243921,5.590169943749474,0.06106828397010731,0.023244399691129222,0.003642121953705003,0.006806557911872811,0.1116944728837097,0.019073262976901963,0.005602671321092085,0.007984237852968304,0.01003615427780426,0.021575710193038188,0.03016037290981727,0.025800773634325067,0.0032238231775155576,0.0009487364530928764,0.0034280262308500975,0.002778376405698588,0.016533146382625003,0.0,0.0,6.339837633605561e-05,0.0002528059856152357,0.0007480727220761781,0.0002933813025435669,0.0003799161296651276,0.0067237355007993375,0.0023018954698796755,0.0019809246849910767,0.023615722865737272,0.1034126339063953,True,False,False,1
Verify,VERIFY_02,3.0,0.1,0.0,0.005,44.75,1.3250656306743622,0.7421840965747833,0.22501772716641427,0.07759393937885761,1.2722279965877532,0.16650780700147153,0.05289194881916046,0.08650000058114529,0.03360805176198482,0.18810755684971808,0.20949546992778778,0.04179932251572609,0.36992217004299166,0.2970087185502052,0.3330691114068031,0.9199717388594045,0.673483334920415,0.0,0.0,0.5486567407846451,0.2988244041800499,0.00047454535961151124,-6.681680679321289e-06,-0.00047116391360759737,0.0008329212665557862,-0.00158892422914505,-0.007575015723705292,-0.010141438245773316,0.06526481380485767,5.590169943749474,0.06102838041465479,0.023247005398007576,0.0036419475225814963,0.00680771994561016,0.1117402641659245,0.019087993027014832,0.005597766075791315,0.007984237852968304,0.010033003363146643,0.02155077269368805,0.03016037290981727,0.02589209783129747,0.0031755430155050715,0.0009343907766906149,0.0033766059900682873,0.0027783752728674136,0.016533158858297148,0.0,0.0,6.244321698260319e-05,0.0002490527619132563,0.0007424920616282347,0.00029243981594544594,0.0003776988479828472,0.006669577013380581,0.0022850547458156964,0.0019765498371443397,0.02345526442008185,0.10264179467980906,True,False,False,2
Verify,VERIFY_03,3.0,0.1,0.0,0.01,44.75,1.3245261669158936,0.742178025841713,0.22501587122678757,0.07759560719132423,1.2722147285938263,0.16651309542357923,0.0528435317799449,0.08650000058114529,0.03365646880120039,0.1879181034862995,0.20949546992778778,0.04182875379920006,0.3693653032183647,0.29756190031766894,0.33307281136512756,0.919971689023987,0.6734834011759264,0.0,0.0,0.5403015643358231,0.2942738816142082,0.0004684746265411377,-8.537620306015015e-06,-0.00046949610114097593,0.0008196532726287842,-0.0015836358070373535,-0.007526598684489727,-0.010112006962299348,0.06443483969812475,5.590169943749474,0.060988769353416565,0.02324948476885614,0.0036417466243996795,0.006808863145828663,0.11178597994482403,0.01910271777199871,0.005593274068296789,0.007984237852968304,0.010029735638054838,0.021525604475244098,0.03016037290981727,0.025964922964993177,0.0031272525787784987,0.000920044869218991,0.0033251924782476765,0.002778373864566448,0.01653317391589996,0.0,0.0,6.149087060770455e-05,0.00024530188956245274,0.0007369278889591694,0.0002914607461902266,0.0003755174866399288,0.006615615165248138,0.002268244208377249,0.0019719115794525795,0.02328730485543107,0.10187378432750771,True,False,False,3
Verify,VERIFY_04,3.0,0.1,0.0,0.02,44.75,1.323447448015213,0.742166006565094,0.225012169778347,0.07759896479547024,1.2721891224384307,0.16652393862605094,0.05274645816534758,0.08650000058114529,0.03375354241579771,0.1875345841050148,0.20949546992778778,0.04189977198839188,0.3682515278458595,0.2986682549118996,0.3330802321434021,0.9199716042832637,0.6734835100521381,0.0,0.0,0.5235912173986434,0.2851729094982147,0.0004564553499221802,-1.2239068746566773e-05,-0.00046613849699497225,0.0007940471172332763,-0.0015727926045656204,-0.007429525069892406,-0.010040988773107528,0.06279081871389822,5.590169943749474,0.06091011776367991,0.023254591984880234,0.0036413184785529574,0.006811217112497264,0.11187797749870435,0.019132271175905352,0.005583238758838222,0.007984237852968304,0.010022880502209413,0.02147164546406389,0.03016037290981727,0.026092966057822797,0.0030306753895273726,0.0008913763523871013,0.003222357685396501,0.0027783707571365107,0.016533202533620065,0.0,0.0,5.9636012014674537e-05,0.00023782904732630949,0.0007257409661746031,0.0002894254465855431,0.00037130395182356226,0.006507282927844923,0.0022344822577291114,0.001963986251320286,0.02293774906393449,0.10032916866541304,True,False,False,4
Verify,VERIFY_05,3.0,0.05,0.0,0.0,44.75,1.3282732725143434,0.7421469628810883,0.22499447092413902,0.07761377505958081,1.2722469747066498,0.16655448451638222,0.05249943062663078,0.08650000058114529,0.034000569954514503,0.18696735352277755,0.20949546992778778,0.04208254367113114,0.38610317260026933,0.2961974784731865,0.3176993548870087,0.9173953947706128,0.6764877528399771,0.0,0.0,0.556291738152504,0.3095649182796478,0.0004374116659164429,-2.9937922954559325e-05,-0.00045132823288440704,0.0008518993854522705,-0.0015422467142343522,-0.007182497531175613,-0.009858217090368271,0.06016895866424109,5.590169943749474,0.060318580310427534,0.023267345342076935,0.0036415524607656007,0.006816797106782936,0.1120269326237026,0.01918098718909972,0.005567879287307952,0.007984237852968304,0.010030443367397912,0.02149883834390246,0.03016037290981727,0.026334917827403298,0.0031773774682856185,0.0009802333219399067,0.003333212555091911,0.00286226541524557,0.016366174097074013,0.0,0.0,2.5452886068315037e-05,0.0001189171413395133,0.0007164209912890081,0.0002966598456087351,0.00036456428161500557,0.006339267597644998,0.002184355311221925,0.001937353833899475,0.022475357245256063,0.09904078249214729,True,False,False,5
