method,ticker,as_of_date,as_of_price,step_ahead,forecast_date,predicted_price,upper_corridor,lower_corridor,corridor_width,confidence_level,actual_price,prediction_error,abs_pct_error,within_corridor
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,0,2025-09-11,66.37000274658203,66.37000274658203,66.37000274658203,0.0,0.9,66.37000274658203,0.0,0.0,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,1,2025-09-12,66.38823765473605,68.29475776718444,64.15416634770466,4.140591419479776,0.9,66.98999786376953,0.6017602090334861,0.8982836665515682,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,2,2025-09-15,66.4363753393657,68.97839286515668,63.035271611075416,5.943121254081262,0.9,67.44000244140625,1.0036271020405536,1.4881777368150793,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,3,2025-09-16,66.46831253608083,69.5052554290177,62.31023571471363,7.195019714304067,0.9,68.47000122070312,2.0016886846222945,2.9234535547474887,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,4,2025-09-17,66.4931410090671,70.15593020774398,62.04007040558886,8.115859802155121,0.9,67.94999694824219,1.4568559391750853,2.1440117801400036,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,5,2025-09-18,66.37000274658203,70.78838234640129,61.42899157934037,9.359390767060923,0.9,67.44000244140625,1.0699996948242188,1.5865949823383594,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,6,2025-09-19,66.31370269657305,70.81133644889775,60.934486615519184,9.876849833378564,0.9,66.68000030517578,0.36629760860273564,0.5493365430808241,True
historical_bootstrap,BZ=F,2025-09-11,66.37000274658203,7,2025-09-22,66.18068409277528,71.12976966251192,60.804843094977315,10.324926567534604,0.9,66.56999969482422,0.38931560204893856,0.5848213967758327,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,0,2025-09-12,66.98999786376953,66.98999786376953,66.98999786376953,0.0,0.9,66.98999786376953,0.0,0.0,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,1,2025-09-15,66.99851450549279,68.92635941327445,64.75346223796828,4.172897175306176,0.9,67.44000244140625,0.44148793591345736,0.6546380781896239,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,2,2025-09-16,67.03732196959297,69.83317919425075,63.7246472506418,6.108531943608945,0.9,68.47000122070312,1.4326792511101587,2.092418906919725,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,3,2025-09-17,67.15327775961718,70.2528307335753,62.93798501108103,7.314845722494262,0.9,67.94999694824219,0.7967191886250049,1.1725080565226065,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,4,2025-09-18,67.15110650428788,70.69347220670845,62.656131474968916,8.037340731739533,0.9,67.44000244140625,0.2888959371183688,0.42837474297153183,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,5,2025-09-19,67.06064897502917,71.5360180972064,62.292893181424546,9.243124915781848,0.9,66.68000030517578,-0.38064866985338597,0.5708588304008144,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,6,2025-09-22,66.90196846784241,71.47351438610931,61.503705880345784,9.969808505763531,0.9,66.56999969482422,-0.3319687730181897,0.4986762423614674,True
historical_bootstrap,BZ=F,2025-09-12,66.98999786376953,7,2025-09-23,66.8807042430942,71.86716388474908,61.42887462740833,10.438289257340749,0.9,67.62999725341797,0.7492930103237683,1.1079299730208099,True
historical_bootstrap,BZ=F,2025-09-15,67.44000244140625,0,2025-09-15,67.44000244140625,67.44000244140625,67.44000244140625,0.0,0.9,67.44000244140625,0.0,0.0,True
historical_bootstrap,BZ=F,2025-09-15,67.44000244140625,1,2025-09-16,67.44919793304823,69.39578785525,65.17843867715264,4.217349178097365,0.9,68.47000122070312,1.0208032876548998,1.490876689726481,True
historical_bootstrap,BZ=F,2025-09-15,67.44000244140625,2,2025-09-17,67.52967964618897,70.31023608464857,64.15271687126472,6.15751921338385,0.9,67.94999694824219,0.4203173020532205,0.6185685370572982,True
historical_bootstrap,BZ=F,2025-09-15,67.44000244140625,3,2025-09-18,67.55406848609367,70.7534070826611,63.510962404979594,7.242444677681505,0.9,67.44000244140625,-0.11406604468741932,0.16913707081568255,True
