method,ticker,as_of_date,as_of_price,step_ahead,forecast_date,predicted_price,upper_corridor,lower_corridor,corridor_width,confidence_level,actual_price,prediction_error,abs_pct_error,within_corridor
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,0,2025-09-11,66.37000274658203,66.37000274658203,66.37000274658203,0.0,0.9,66.37000274658203,0.0,0.0,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,1,2025-09-12,66.38089313004559,69.14949624851427,63.72313911474305,5.426357133771219,0.9,66.98999786376953,0.6091047337239388,0.9092472804113393,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,2,2025-09-15,66.39178524233068,70.23907435303175,62.75522831285257,7.483846040179181,0.9,67.44000244140625,1.048217199075566,1.554295909147225,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,3,2025-09-16,66.40267917181629,71.07466659951154,62.03779789032465,9.036868709186898,0.9,68.47000122070312,2.0673220488868367,3.019310664568449,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,4,2025-09-17,66.41357493817296,71.91442169970577,61.333496474540794,10.580925225164975,0.9,67.94999694824219,1.5364220100692307,2.2611068124690723,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,5,2025-09-18,66.42447243306373,72.63672041631105,60.74352634375733,11.893194072553719,0.9,67.44000244140625,1.0155300083425232,1.5058273599928231,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,6,2025-09-19,66.43537190728435,73.42721033850776,60.10930627641673,13.317904062091031,0.9,66.68000030517578,0.24462839789143231,0.36686922131349176,True
mc_variance_reduction,BZ=F,2025-09-11,66.37000274658203,7,2025-09-22,66.44627283585217,73.91286188383596,59.733949569665256,14.178912314170702,0.9,66.56999969482422,0.1237268589720486,0.1858597859985694,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,0,2025-09-12,66.98999786376953,66.98999786376953,66.98999786376953,0.0,0.9,66.98999786376953,0.0,0.0,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,1,2025-09-15,67.00126194663429,69.71429315797236,64.39381221665566,5.320480941316703,0.9,67.44000244140625,0.4387404947719631,0.6505641739161457,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,2,2025-09-16,67.01252799723008,70.96222926318329,63.28266382793439,7.679565435248897,0.9,68.47000122070312,1.4574732234730448,2.128630345390372,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,3,2025-09-17,67.02379581478918,71.95508285124748,62.4304639376507,9.524618913596782,0.9,67.94999694824219,0.9262011334530058,1.3630628036061536,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,4,2025-09-18,67.03506556368609,72.68013408273424,61.82844977279651,10.851684309937731,0.9,67.44000244140625,0.40493687772016074,0.6004401884059556,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,5,2025-09-19,67.04633763075628,73.28149309502078,61.34169967842043,11.939793416600345,0.9,66.68000030517578,-0.3663373255805027,0.5493961066344913,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,6,2025-09-22,67.0576108496785,73.95742004072532,60.80151473057223,13.155905310153095,0.9,66.56999969482422,-0.4876111548542781,0.7324788299378491,True
mc_variance_reduction,BZ=F,2025-09-12,66.98999786376953,7,2025-09-23,67.06888622793642,74.49183246781553,60.38562023600197,14.106212231813558,0.9,67.62999725341797,0.5611110254815515,0.8296777292168134,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,0,2025-09-15,67.44000244140625,67.44000244140625,67.44000244140625,0.0,0.9,67.44000244140625,0.0,0.0,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,1,2025-09-16,67.45153777019715,70.24257389400582,64.77140137774653,5.471172516259287,0.9,68.47000122070312,1.0184634505059762,1.487459372496733,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,2,2025-09-17,67.46307510921213,71.44560425164146,63.70254051558631,7.743063736055149,0.9,67.94999694824219,0.48692183903006026,0.7165884634269384,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,3,2025-09-18,67.47461453644982,72.1515578594909,63.100835466849404,9.05072239264149,0.9,67.44000244140625,-0.034612095043570434,0.05132279624936607,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,4,2025-09-19,67.48615562250197,73.09667305134563,62.30627208075828,10.79040097058735,0.9,66.68000030517578,-0.8061553173261871,1.2089911722205142,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,5,2025-09-22,67.49769894190061,73.89722604349065,61.652373032997055,12.244853010493593,0.9,66.56999969482422,-0.9276992470763901,1.3935695528454661,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,6,2025-09-23,67.50924407671262,74.58518327882344,61.10460336911393,13.480579909709505,0.9,67.62999725341797,0.12075317670534957,0.17854972883241807,True
mc_variance_reduction,BZ=F,2025-09-15,67.44000244140625,7,2025-09-24,67.52079157314017,75.01539687104564,60.774953393188675,14.240443477856964,0.9,69.30999755859375,1.7892059854535773,2.5814544055365265,True
mc_variance_reduction,BZ=F,2025-09-16,68.47000122070312,0,2025-09-16,68.47000122070312,68.47000122070312,68.47000122070312,0.0,0.9,68.47000122070312,0.0,0.0,True
mc_variance_reduction,BZ=F,2025-09-16,68.47000122070312,1,2025-09-17,68.48216845607428,71.29712704050813,65.77835027029712,5.518776770211005,0.9,67.94999694824219,-0.5321715078320892,0.7831810621528749,True
mc_variance_reduction,BZ=F,2025-09-16,68.47000122070312,2,2025-09-18,68.49433786011974,72.64962390615518,64.57671856188432,8.072905344270865,0.9,67.44000244140625,-1.0543354187134923,1.563368001994852,True
