method,ticker,as_of_date,as_of_price,step_ahead,forecast_date,predicted_price,upper_corridor,lower_corridor,corridor_width,confidence_level,actual_price,prediction_error,abs_pct_error,within_corridor
garch11,BZ=F,2026-03-20,112.19000244140625,0,2026-03-20,112.19000244140625,112.19000244140625,112.19000244140625,0.0,0.9,112.19000244140625,0.0,0.0,True
garch11,BZ=F,2026-03-20,112.19000244140625,1,2026-03-23,112.19000244140625,120.38857629709656,104.54975907964365,15.838817217452913,0.9,99.94000244140625,-12.25,12.25735411321612,False
garch11,BZ=F,2026-03-20,112.19000244140625,2,2026-03-24,112.19000244140625,123.88689130380138,101.59748553975164,22.289405764049732,0.9,104.48999786376953,-7.700004577636719,7.369130763765275,True
garch11,BZ=F,2026-03-20,112.19000244140625,3,2026-03-25,112.19000244140625,126.59224801049153,99.42628277491059,27.16596523558094,0.9,102.22000122070312,-9.970001220703125,9.753473979301667,True
garch11,BZ=F,2026-03-20,112.19000244140625,4,2026-03-26,112.19000244140625,128.87926371124658,97.66192237102595,31.217341340220628,0.9,108.01000213623047,-4.180000305175781,3.8700122419251928,True
garch11,BZ=F,2026-03-20,112.19000244140625,5,2026-03-27,112.19000244140625,130.8940795718423,96.15863978702326,34.735439784819036,0.9,112.56999969482422,0.37999725341796875,0.33756529665820045,True
garch11,BZ=F,2026-03-20,112.19000244140625,6,2026-03-30,112.19000244140625,132.71220813298936,94.84128720991411,37.870920923075246,0.9,112.77999877929688,0.589996337890625,0.5231391596706872,True
garch11,BZ=F,2026-03-20,112.19000244140625,7,2026-03-31,112.19000244140625,134.37886598389218,93.66500123100818,40.71386475288401,0.9,118.3499984741211,6.159996032714844,5.204897433151902,True
garch11,BZ=F,2026-03-23,99.94000244140625,0,2026-03-23,99.94000244140625,99.94000244140625,99.94000244140625,0.0,0.9,99.94000244140625,0.0,0.0,True
garch11,BZ=F,2026-03-23,99.94000244140625,1,2026-03-24,99.94000244140625,109.7230059523311,91.02926046637425,18.693745485956853,0.9,104.48999786376953,4.549995422363281,4.354479390740738,True
