method,ticker,as_of_date,as_of_price,step_ahead,forecast_date,predicted_price,upper_corridor,lower_corridor,corridor_width,confidence_level,actual_price,prediction_error,abs_pct_error,within_corridor
mle_gbm,BZ=F,2026-02-10,68.80000305175781,1,2026-02-11,68.81184974060493,71.61217965652334,66.12102420893511,5.491155447588227,0.9,69.4000015258789,0.588151785273979,0.8474809399747063,True
mle_gbm,BZ=F,2026-02-10,68.80000305175781,2,2026-02-12,68.82369846933629,72.81776791537968,65.04870454835371,7.769063367025964,0.9,67.5199966430664,-1.3037018262698865,1.930838108837144,True
mle_gbm,BZ=F,2026-02-10,68.80000305175781,3,2026-02-13,68.83554923830302,73.75954714083181,64.24026478757747,9.51928235325434,0.9,67.75,-1.0855492383030168,1.6022866986022388,True
mle_gbm,BZ=F,2026-02-10,68.80000305175781,4,2026-02-16,68.84740204785645,74.56497510922922,63.5682471803374,10.996727928891822,0.9,,,,
mle_gbm,BZ=F,2026-02-10,68.80000305175781,5,2026-02-17,68.85925689834798,75.28339804378719,62.98330553350983,12.30009251027736,0.9,67.41999816894531,-1.4392587294026669,2.1347653047929205,True
mle_gbm,BZ=F,2026-02-10,68.80000305175781,6,2026-02-18,68.87111379012909,75.94011219757894,62.46014362412449,13.47996857345445,0.9,70.3499984741211,1.478884683992007,2.1021815438077494,True
mle_gbm,BZ=F,2026-02-10,68.80000305175781,7,2026-02-19,68.88297272355115,76.55013800839252,61.983741044507205,14.566396963885316,0.9,71.66000366210938,2.7770309385582266,3.8752871848185473,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,0,2026-02-11,69.4000015258789,69.4000015258789,69.4000015258789,0.0,0.9,69.4000015258789,0.0,0.0,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,1,2026-02-12,69.41220259574008,72.23642718483828,66.6983965979332,5.53803058690508,0.9,67.5199966430664,-1.8922059526736772,2.8024378654467648,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,2,2026-02-13,69.424405810646,73.45256414740979,65.61715275846119,7.8354113889486,0.9,67.75,-1.6744058106459931,2.4714476909903955,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,3,2026-02-16,69.43661117097366,74.40264676237585,64.80203568977207,9.600611072603783,0.9,,,,
mle_gbm,BZ=F,2026-02-11,69.4000015258789,4,2026-02-17,69.44881867710039,75.21521939549675,64.12450105720941,11.090718338287331,0.9,67.41999816894531,-2.0288205081550785,3.009226584478883,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,5,2026-02-18,69.46102832940338,75.94004876203994,63.53478217662093,12.405266585419009,0.9,70.3499984741211,0.8889701447177174,1.2636391812357088,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,6,2026-02-19,69.47324012825993,76.60264657872793,63.00736736241125,13.595279216316676,0.9,71.66000366210938,2.186763533849444,3.051581666337128,True
mle_gbm,BZ=F,2026-02-11,69.4000015258789,7,2026-02-20,69.48545407404742,77.21816116796413,62.52710832331584,14.691052844648285,0.9,71.76000213623047,2.274548062183044,3.169659969999724,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,0,2026-02-12,67.5199966430664,67.5199966430664,67.5199966430664,0.0,0.9,67.5199966430664,0.0,0.0,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,1,2026-02-13,67.53107428990565,70.27893796460668,64.89065041144264,5.388287553164048,0.9,67.75,0.2189257100943535,0.3231375794750606,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,2,2026-02-16,67.54215375419554,71.46135548756406,63.83789535799213,7.623460129571939,0.9,,,,
mle_gbm,BZ=F,2026-02-12,67.5199966430664,3,2026-02-17,67.55323503623417,72.38489088173804,63.04408984074333,9.340801040994712,0.9,67.41999816894531,-0.1332368672888577,0.1976221757748856,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,4,2026-02-18,67.56431813631988,73.1746174959909,62.384160538672425,10.790456957318476,0.9,70.3499984741211,2.7856803378012103,3.959744702519004,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,5,2026-02-19,67.57540305475084,73.87895883314955,61.80968397680052,12.069274856349033,0.9,71.66000366210938,4.084600607358539,5.699972646691747,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,6,2026-02-20,67.58648979182541,74.52273834322692,61.29583673297324,13.226901610253677,0.9,71.76000213623047,4.173512344405054,5.8159311875186175,True
mle_gbm,BZ=F,2026-02-12,67.5199966430664,7,2026-02-23,67.59757834784206,75.12069584401665,60.82787901726553,14.29281682675112,0.9,71.48999786376953,3.892419515927472,5.444705038801119,True
mle_gbm,BZ=F,2026-02-13,67.75,0,2026-02-13,67.75,67.75,67.75,0.0,0.9,67.75,0.0,0.0,True
mle_gbm,BZ=F,2026-02-13,67.75,1,2026-02-16,67.76120851021459,70.51784985469286,65.11232813005593,5.405521724636927,0.9,,,,
mle_gbm,BZ=F,2026-02-13,67.75,2,2026-02-17,67.77241887475687,71.70413847665804,64.05628542110858,7.647853055549461,0.9,67.41999816894531,-0.3524207058115536,0.5227242886130543,True
mle_gbm,BZ=F,2026-02-13,67.75,3,2026-02-18,67.78363109393362,72.63071929232323,63.26001847491159,9.370700817411644,0.9,70.3499984741211,2.566367380187472,3.647999198083188,True
mle_gbm,BZ=F,2026-02-13,67.75,4,2026-02-19,67.79484516805162,73.42306518258276,62.59805443876208,10.825010743820684,0.9,71.66000366210938,3.865158494057752,5.393745878499691,True
mle_gbm,BZ=F,2026-02-13,67.75,5,2026-02-20,67.80606109741785,74.12975426711522,62.02181522118356,12.107939045931658,0.9,71.76000213623047,3.953941038812616,5.509951116370347,True
mle_gbm,BZ=F,2026-02-13,67.75,6,2026-02-23,67.81727888233921,74.77568922514389,61.50639817116471,13.269291053979188,0.9,71.48999786376953,3.6727189814303216,5.137388573474307,True
mle_gbm,BZ=F,2026-02-13,67.75,7,2026-02-24,67.82849852312265,75.37565690085266,61.03701647274411,14.338640428108556,0.9,70.7699966430664,2.941498119943759,4.156419753387042,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,0,2026-02-17,67.41999816894531,67.41999816894531,67.41999816894531,0.0,0.9,67.41999816894531,0.0,0.0,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,1,2026-02-18,67.43100759928188,70.17364763337228,64.79555986045159,5.3780877729206935,0.9,70.3499984741211,2.91899087483921,4.149240850251032,False
mle_gbm,BZ=F,2026-02-17,67.41999816894531,2,2026-02-19,67.4420188274168,71.3537537097944,63.744731945241725,7.609021764552679,0.9,71.66000366210938,4.217984834692572,5.886107478561092,False
mle_gbm,BZ=F,2026-02-17,67.41999816894531,3,2026-02-20,67.45303185364351,72.27546589524685,62.95236495387112,9.323100941375737,0.9,71.76000213623047,4.30697028258696,6.0019093567061645,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,4,2026-02-23,67.46404667825568,73.06362117585219,62.2936219278181,10.76999924803409,0.9,71.48999786376953,4.025951185513847,5.631488747818471,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,5,2026-02-24,67.475063301547,73.76655159559355,61.72017085071033,12.046380744883225,0.9,70.7699966430664,3.2949333415194104,4.655833683499584,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,6,2026-02-25,67.48608172381122,74.40903374491275,61.20723515972687,13.201798585185877,0.9,70.8499984741211,3.363916750309869,4.747941881097689,True
mle_gbm,BZ=F,2026-02-17,67.41999816894531,7,2026-02-26,67.49710194534201,75.00577963168186,60.74010287462611,14.26567675705575,0.9,70.75,3.25289805465799,4.597735766301046,True
mle_gbm,BZ=F,2026-02-18,70.3499984741211,0,2026-02-18,70.3499984741211,70.3499984741211,70.3499984741211,0.0,0.9,70.3499984741211,0.0,0.0,True
mle_gbm,BZ=F,2026-02-18,70.3499984741211,1,2026-02-19,70.3627514415548,73.22590785867463,67.61154535606781,5.614362502606824,0.9,71.66000366210938,1.297252220554569,1.8102876838680624,True
mle_gbm,BZ=F,2026-02-18,70.3499984741211,2,2026-02-20,70.37550672083186,74.45921841011605,66.51576597184606,7.943452438269986,0.9,71.76000213623047,1.3844954153986038,1.929341379854272,True
