ticker,as_of_date,as_of_price,tau,step_ahead,forecast_date,frechet_predicted_price,upper_corridor,lower_corridor,corridor_width,manifold_x1,manifold_x2,manifold_x3,mean_scenario_energy,k_scenarios_used,actual_price,prediction_error,abs_pct_error,within_corridor,lookback_period
BZ=F,2026-09-02,95.62999725341797,4,0,2026-09-02,95.62999725341795,96.7844702045234,94.48929518716643,2.295175017356968,4.560486549640526,4.496470735042924,4.547435128870579,0.771552928968188,9,95.62999725341797,1.4210854715202004e-14,1.486024795916648e-14,True,5y
BZ=F,2026-09-02,95.62999725341797,4,1,2026-09-03,96.02353968741991,97.18276359646968,94.49986668336601,2.6828969131036757,4.5645933664872755,4.499928881585939,4.536230038321765,0.771552928968188,9,95.5199966430664,-0.5035430443535063,0.527159822079053,True,5y
BZ=F,2026-09-02,95.62999725341797,4,2,2026-09-04,96.45131108823888,97.61569917720799,93.55951931472909,4.056179862478899,4.569038332709207,4.501544024864343,4.525283307564422,0.771552928968188,9,96.27999877929688,-0.17131230894200655,0.177931357617387,True,5y
BZ=F,2026-09-02,95.62999725341797,4,3,2026-09-07,95.41041896044723,97.25684912847149,92.66869424563464,4.588154882836847,4.558187785912768,4.501340205602261,4.515859603541794,0.771552928968188,9,,,,,5y
BZ=F,2026-09-02,95.62999725341797,4,4,2026-09-08,95.08264519198069,98.522125021026,92.53094296931229,5.991182051713707,4.554746462803161,4.501307180798405,4.5018445687542465,0.771552928968188,9,97.91999816894531,2.837352976964624,2.8976236009208503,True,5y
BZ=F,2026-09-02,95.62999725341797,4,5,2026-09-09,104.5233702293711,108.75300699015685,93.63745846661796,15.115548523538891,4.649410684960066,4.586895418350943,4.495511134465556,0.771552928968188,9,101.20999908447266,-3.31337114489844,3.273758694665148,True,5y
BZ=F,2026-09-02,95.62999725341797,4,6,2026-09-10,106.33429381130708,111.76828244962027,92.66803282791037,19.100249621709906,4.666587846784157,4.585832501858799,4.477577490550675,0.771552928968188,9,107.62999725341797,1.2957034421108915,1.2038497400126473,True,5y
BZ=F,2026-09-02,95.62999725341797,4,7,2026-09-11,92.63525600153243,98.51940464510939,87.8853827680624,10.63402187704699,4.528669803549001,4.495014873454561,4.457563976850651,0.771552928968188,9,104.61000061035156,11.974744608819137,11.447036171448211,False,5y
BZ=F,2026-09-03,95.5199966430664,4,0,2026-09-03,95.51999664306642,96.67314163502826,94.38060669568054,2.2925349393477177,4.559335614500514,4.492113436359481,4.523634678139513,0.6036077397521911,9,95.5199966430664,-1.4210854715202004e-14,1.4877360986835357e-14,True,5y
BZ=F,2026-09-03,95.5199966430664,4,1,2026-09-04,96.02300845070562,97.18222594651232,94.87761843404436,2.3046075124679533,4.564587834112761,4.499000645236173,4.521004169175116,0.6036077397521911,9,96.27999877929688,0.25699032859125737,0.26691974641623917,True,5y
BZ=F,2026-09-03,95.5199966430664,4,2,2026-09-07,96.47723882898185,97.64193992512685,95.3264306219417,2.315509303185152,4.569307113466748,4.5057827336056935,4.518321996321966,0.6036077397521911,9,,,,,5y
BZ=F,2026-09-03,95.5199966430664,4,3,2026-09-08,96.75412825471616,97.92217203999259,95.44209727356353,2.4800747664290554,4.572173000298974,4.5076181896799525,4.516305130193723,0.6036077397521911,9,97.91999816894531,1.1658699142291482,1.1906351470897967,True,5y
BZ=F,2026-09-03,95.5199966430664,4,4,2026-09-09,96.46808594263628,97.63267654249336,94.30544213408093,3.327234408412423,4.56921223802612,4.509920487644293,4.512633396497049,0.6036077397521911,9,101.20999908447266,4.741913141836378,4.68522199854843,False,5y
BZ=F,2026-09-03,95.5199966430664,4,5,2026-09-10,101.09553837492484,103.29646173177794,94.95479752385225,8.341664207925689,4.616065994240811,4.533641586887919,4.490396588897734,0.6036077397521911,9,107.62999725341797,6.534458878493126,6.071224607678427,False,5y
BZ=F,2026-09-03,95.5199966430664,4,6,2026-09-11,96.24907589209167,97.77099315432903,89.59758478683933,8.1734083674897,4.566939372000677,4.516840819798912,4.5023699977995975,0.6036077397521911,9,104.61000061035156,8.360924718259895,7.992471723045329,False,5y
