ticker,as_of_date,as_of_price,tau,step_ahead,forecast_date,frechet_predicted_price,upper_corridor,lower_corridor,corridor_width,manifold_x1,manifold_x2,manifold_x3,mean_scenario_energy,k_scenarios_used,actual_price,prediction_error,abs_pct_error,within_corridor,lookback_period
BZ=F,2026-09-02,95.62999725341797,4,0,2026-09-02,95.62999725341795,96.7844702045234,94.48929518716643,2.295175017356968,4.560486549640526,4.496470735042924,4.547435128870579,0.4063918756976366,9,95.62999725341797,1.4210854715202004e-14,1.486024795916648e-14,True,10y
BZ=F,2026-09-02,95.62999725341797,4,1,2026-09-03,95.5817942126891,96.73568524276266,94.44166712614833,2.2940181166143248,4.559982364816145,4.494864688382181,4.546664332688039,0.4063918756976366,9,95.5199966430664,-0.06179756962269778,0.06469595037112423,True,10y
BZ=F,2026-09-02,95.62999725341797,4,2,2026-09-04,95.5153255666192,96.66841416799684,93.8503564547881,2.818057713208745,4.55928671174898,4.493496469403219,4.545715935800933,0.4063918756976366,9,96.27999877929688,0.7646732126776783,0.7942181370717947,True,10y
BZ=F,2026-09-02,95.62999725341797,4,3,2026-09-07,95.42199189712761,96.84593778682718,92.95386429919951,3.8920734876276697,4.5583090749185775,4.492350799855229,4.5445893587189445,0.4063918756976366,9,,,,,10y
BZ=F,2026-09-02,95.62999725341797,4,4,2026-09-08,94.69403607228925,97.60523636956857,92.41358656994329,5.1916497996252815,4.550651021147535,4.488121165921953,4.54098938759611,0.4063918756976366,9,97.91999816894531,3.225962096656062,3.294487496915778,False,10y
BZ=F,2026-09-02,95.62999725341797,4,5,2026-09-09,93.47254809805774,97.7085387130219,91.22188533265351,6.486653380368381,4.537667789955446,4.487345114969687,4.551932640994401,0.4063918756976366,9,101.20999908447266,7.737450986414913,7.644947195342847,False,10y
BZ=F,2026-09-02,95.62999725341797,4,6,2026-09-10,93.02200398843061,98.13280959538581,90.40847391714358,7.724335678242227,4.532836067193546,4.484382462045923,4.549448545718194,0.4063918756976366,9,107.62999725341797,14.607993264987357,13.572418134130777,False,10y
BZ=F,2026-09-02,95.62999725341797,4,7,2026-09-11,93.89895724798309,98.96558920804878,89.92720735575044,9.038381852298343,4.542219281232249,4.485341175720369,4.535720341836461,0.4063918756976366,9,104.61000061035156,10.711043362368471,10.239024280541464,False,10y
BZ=F,2026-09-03,95.5199966430664,4,0,2026-09-03,95.51999664306642,96.67314163502826,94.38060669568054,2.2925349393477177,4.559335614500514,4.492113436359481,4.523634678139513,0.4058096410359192,9,95.5199966430664,-1.4210854715202004e-14,1.4877360986835357e-14,True,10y
BZ=F,2026-09-03,95.5199966430664,4,1,2026-09-04,95.89997110868059,97.05770326215305,94.75604871676373,2.301654545389326,4.5633056806242855,4.49509115221406,4.527064423864314,0.4058096410359192,9,96.27999877929688,0.3800276706162862,0.39471092172261607,True,10y
BZ=F,2026-09-03,95.5199966430664,4,2,2026-09-07,96.2566102949713,97.41864789972162,95.10843380843566,2.310214091285957,4.567017649198953,4.4983308391330805,4.53064246255933,0.4058096410359192,9,,,,,10y
BZ=F,2026-09-03,95.5199966430664,4,3,2026-09-08,96.58584912214735,97.75186139312527,95.43374538034416,2.318116012781104,4.570432241069085,4.501718270291299,4.533664226796299,0.4058096410359192,9,97.91999816894531,1.334149046797961,1.3624888396097599,False,10y
BZ=F,2026-09-03,95.5199966430664,4,4,2026-09-09,97.01229209911342,98.18345251289419,95.62874000016923,2.5547125127249615,4.574837693146016,4.504364861544601,4.535271674644381,0.4058096410359192,9,101.20999908447266,4.197706985359233,4.147522007045678,False,10y
BZ=F,2026-09-03,95.5199966430664,4,5,2026-09-10,97.36608604543393,98.54151756193376,95.54677072350826,2.994746838425499,4.578477957463375,4.5086205155561645,4.538377572871975,0.4058096410359192,9,107.62999725341797,10.263911207984037,9.536292362636932,False,10y
BZ=F,2026-09-03,95.5199966430664,4,6,2026-09-11,97.16020871705669,98.33315482297736,93.74667092713473,4.586483895842633,4.576361252310511,4.508704494462848,4.537289256570945,0.4058096410359192,9,104.61000061035156,7.449791893294872,7.121491109672823,False,10y
BZ=F,2026-09-03,95.5199966430664,4,7,2026-09-14,102.30319885530102,104.17155738060137,96.59327499561228,7.578282384989095,4.627940941826486,4.5425911050832735,4.5478503081333495,0.4058096410359192,9,105.68000030517578,3.376801449874762,3.195307948640666,False,10y
BZ=F,2026-09-04,96.27999877929688,4,0,2026-09-04,96.2799987792969,97.44231873658615,95.13154330820451,2.310775428381632,4.567260600236193,4.505239323755677,4.4839061191662495,0.5791104281958419,9,96.27999877929688,-2.842170943040401e-14,2.951984814162206e-14,True,10y
BZ=F,2026-09-04,96.27999877929688,4,1,2026-09-07,96.69380978954197,97.86112539288285,95.5404182618985,2.32070713098436,4.571549385824312,4.511824126735667,4.491019247924282,0.5791104281958419,9,,,,,10y
BZ=F,2026-09-04,96.27999877929688,4,2,2026-09-08,97.0278267822134,98.19917473517599,95.87045100397233,2.3287237312036524,4.574997811406329,4.518548672861209,4.4990743938086375,0.5791104281958419,9,97.91999816894531,0.892171386731917,0.9111227567555893,True,10y
BZ=F,2026-09-04,96.27999877929688,4,3,2026-09-09,97.25445887631756,98.4285427973865,96.09437976538332,2.3341630320031754,4.577330831075438,4.5240059514043915,4.504805723449513,0.5791104281958419,9,101.20999908447266,3.9555402081550994,3.908250413927676,False,10y
BZ=F,2026-09-04,96.27999877929688,4,4,2026-09-10,97.47933463872135,98.65613332495302,96.31657314512277,2.3395601798302437,4.5796404031153415,4.531209363644221,4.513392871272952,0.5791104281958419,9,107.62999725341797,10.150662614696614,9.431072074448336,False,10y
BZ=F,2026-09-04,96.27999877929688,4,5,2026-09-11,99.67311314972207,100.87639576384672,97.11780412084532,3.7585916430013953,4.601895963062882,4.551102333651354,4.516865396266507,0.5791104281958419,9,104.61000061035156,4.936887460629492,4.719326481048666,False,10y
BZ=F,2026-09-04,96.27999877929688,4,6,2026-09-14,97.51063258509885,98.68780910918008,96.34749776060903,2.340311348571049,4.579961424212907,4.540514664381636,4.523605807705833,0.5791104281958419,9,105.68000030517578,8.169367720076934,7.730287373661969,False,10y
BZ=F,2026-09-04,96.27999877929688,4,7,2026-09-15,97.59461139683226,98.77280173738738,96.43047484896259,2.342326888424793,4.580822280796828,4.547513040790965,4.531324170279369,0.5791104281958419,9,108.75,11.155388603167737,10.25782860061401,False,10y
BZ=F,2026-09-08,97.91999816894531,4,0,2026-09-08,97.91999816894534,99.10211667260661,96.75198031422697,2.3501363583796433,4.58415080006452,4.550185893776608,4.47551693607054,0.5637936743813063,9,97.91999816894531,-2.842170943040401e-14,2.902543909505277e-14,True,10y
BZ=F,2026-09-08,97.91999816894531,4,1,2026-09-09,98.64949096026362,99.8404161116274,97.47277150606524,2.3676446055621625,4.591573072397162,4.556964472131208,4.481412509747564,0.5637936743813063,9,101.20999908447266,2.5605081242090364,2.5298964009198,False,10y
BZ=F,2026-09-08,97.91999816894531,4,2,2026-09-10,99.36317114272383,101.21541168947928,97.90709504773245,3.3083166417468277,4.598781533363513,4.56345566719941,4.4878205095364105,0.5637936743813063,9,107.62999725341797,8.26682611069414,7.680782608615753,False,10y
BZ=F,2026-09-08,97.91999816894531,4,3,2026-09-11,100.36562169065806,103.44994421362594,97.90260856730879,5.547335646317151,4.6088197351811,4.569035099240432,4.4912387353733685,0.5637936743813063,9,104.61000061035156,4.244378919693503,4.057335718315162,False,10y
BZ=F,2026-09-08,97.91999816894531,4,4,2026-09-14,100.23623402547412,106.1330591000007,97.86267435123031,8.270384748770383,4.607529740303788,4.568968854924394,4.494533604894626,0.5637936743813063,9,105.68000030517578,5.443766279701663,5.151179280830347,True,10y
BZ=F,2026-09-08,97.91999816894531,4,5,2026-09-15,102.8814464843131,110.4940585207,98.11938344776782,12.374675072932177,4.633577320307976,4.59625491070396,4.51497570973273,0.5637936743813063,9,108.75,5.868553515686898,5.3963710489074925,True,10y
BZ=F,2026-09-08,97.91999816894531,4,6,2026-09-16,105.47838507163141,113.48458962259446,97.95991362862277,15.524675993971684,4.658506051087558,4.606367986664509,4.519070249916087,0.5637936743813063,9,105.83000183105469,0.35161675942327975,0.3322467668332795,True,10y
BZ=F,2026-09-08,97.91999816894531,4,7,2026-09-17,102.13467662107173,114.35793067298573,97.37164182478799,16.986288848197745,4.626292301406925,4.588040481248054,4.523714041497051,0.5637936743813063,9,104.81999969482422,2.6853230737524854,2.561842283505636,True,10y
BZ=F,2026-09-09,101.20999908447266,4,0,2026-09-09,101.20999908447264,102.43183542955582,100.00273715414934,2.4290982754064743,4.617197557154991,4.560486549640526,4.496470735042924,0.5449194245192899,9,101.20999908447266,1.4210854715202004e-14,1.4040959236983327e-14,True,10y
BZ=F,2026-09-09,101.20999908447266,4,1,2026-09-10,102.73508574193475,103.9753333736926,100.80403891333249,3.171294460360116,4.632153691910853,4.569315886025919,4.501740200168415,0.5449194245192899,9,107.62999725341797,4.894911511483215,4.547906379629466,False,10y
BZ=F,2026-09-09,101.20999908447266,4,2,2026-09-11,104.25242476558944,105.87845280578442,100.93857715889455,4.939875646889874,4.646815119550766,4.583103580026904,4.513090883166363,0.5449194245192899,9,104.61000061035156,0.357575844762124,0.3418180314270455,True,10y
BZ=F,2026-09-09,101.20999908447266,4,3,2026-09-14,105.88552304103418,108.0552738908636,100.61997616468852,7.4352977261750794,4.662358539211842,4.591095118172591,4.523585371875663,0.5449194245192899,9,105.68000030517578,-0.20552273585839487,0.19447647167382642,True,10y
BZ=F,2026-09-09,101.20999908447266,4,4,2026-09-15,106.68573516102884,109.79007140936983,100.25936688112425,9.530704528245579,4.669887458283368,4.595264984098331,4.54127991863583,0.5449194245192899,9,108.75,2.0642648389711553,1.8981745645711774,True,10y
BZ=F,2026-09-09,101.20999908447266,4,5,2026-09-16,106.99216764277574,111.07139065399298,99.98063617067878,11.0907544833142,4.672755632182458,4.603753680813289,4.55614386023222,0.5449194245192899,9,105.83000183105469,-1.162165811721053,1.0981439966110138,True,10y
BZ=F,2026-09-09,101.20999908447266,4,6,2026-09-17,107.48429834893834,111.94662337602901,99.70162432918396,12.244999046845052,4.677344775029303,4.6105480138347295,4.572688941265942,0.5449194245192899,9,104.81999969482422,-2.66429865411412,2.541784642120808,True,10y
BZ=F,2026-09-09,101.20999908447266,4,7,2026-09-18,107.5466808739015,112.51221244794515,99.40446347094726,13.107748976997883,4.677924993999971,4.6078003831192476,4.580445077917414,0.5449194245192899,9,103.87000274658203,-3.6766781273194624,3.539691951573042,True,10y
BZ=F,2026-09-10,107.62999725341797,4,0,2026-09-10,107.62999725341793,108.9293376709163,106.34615574150958,2.58318192940672,4.678699393757466,4.559335614500514,4.492113436359481,0.8627018195390388,9,107.62999725341797,4.263256414560601e-14,3.961029939007282e-14,True,10y
BZ=F,2026-09-10,107.62999725341797,4,1,2026-09-11,108.95628767251453,110.27163945107255,107.65662578765873,2.6150136634138192,4.690946771267507,4.582623313320032,4.509843703283442,0.8627018195390388,9,104.61000061035156,-4.346287062162972,4.154752926875416,False,10y
BZ=F,2026-09-10,107.62999725341797,4,2,2026-09-14,109.81864964355893,111.49004905100496,106.5230570161542,4.966992034850762,4.698830365686611,4.60495901582072,4.530287182926155,0.8627018195390388,9,105.68000030517578,-4.138649338383146,3.9162086737621364,False,10y
BZ=F,2026-09-10,107.62999725341797,4,3,2026-09-15,110.7505547645288,112.83924754634103,104.60305882285692,8.236188723484105,4.70728041807323,4.62779730430884,4.551287383962845,0.8627018195390388,9,108.75,-2.0005547645288004,1.8395905880724601,True,10y
BZ=F,2026-09-10,107.62999725341797,4,4,2026-09-16,106.86346054048676,112.3248495046913,101.27656111504133,11.048288389649969,4.671551949876576,4.63005939606485,4.557032446503035,0.8627018195390388,9,105.83000183105469,-1.0334587094320682,0.976527158226705,True,10y
BZ=F,2026-09-10,107.62999725341797,4,5,2026-09-17,105.63277950924082,113.49076578770925,99.48904282853424,14.001722959175012,4.659968735123644,4.648754238699386,4.572470499102663,0.8627018195390388,9,104.81999969482422,-0.8127798144166007,0.7754052821817877,True,10y
BZ=F,2026-09-10,107.62999725341797,4,6,2026-09-18,103.30651173184303,112.43879922731125,96.60493301257635,15.833866214734897,4.637700411233157,4.678316727417744,4.603894297799554,0.8627018195390388,9,103.87000274658203,0.5634910147390002,0.542496389562811,True,10y
BZ=F,2026-09-10,107.62999725341797,4,7,2026-09-21,97.96457914673847,112.24839279701219,94.59227423474056,17.65611856227163,4.584605976058197,4.72550090071188,4.598086094559983,0.8627018195390388,9,100.33999633789062,2.3754171911521524,2.367368225879775,True,10y
BZ=F,2026-09-11,104.61000061035156,4,0,2026-09-11,104.61000061035156,105.87288275600025,103.36218248555771,2.510700270442541,4.650239155190213,4.567260600236193,4.505239323755677,0.7758949404478804,9,104.61000061035156,0.0,0.0,True,10y
BZ=F,2026-09-11,104.61000061035156,4,1,2026-09-14,106.3801350580681,107.66438677810143,104.50753060942216,3.156856168679269,4.667018858894754,4.587735417395112,4.514586162190486,0.7758949404478804,9,105.68000030517578,-0.7001347528923247,0.6625044955247175,True,10y
BZ=F,2026-09-11,104.61000061035156,4,2,2026-09-15,107.79870729847227,109.53959959068459,103.82282629950937,5.716773291175215,4.680265666737618,4.607820727076524,4.526008103880354,0.7758949404478804,9,108.75,0.9512927015277342,0.8747519094507901,True,10y
BZ=F,2026-09-11,104.61000061035156,4,3,2026-09-16,108.84139406101518,111.39253146919538,101.57266959813661,9.819861871058762,4.689891722184868,4.628567053083074,4.539861481940165,0.7758949404478804,9,105.83000183105469,-3.0113922299604923,2.8454995538673717,True,10y
BZ=F,2026-09-11,104.61000061035156,4,4,2026-09-17,109.20965647431022,112.9057583190041,99.41104705507387,13.494711263930228,4.693269488653094,4.645248829105669,4.551026816437677,0.7758949404478804,9,104.81999969482422,-4.389656779486003,4.187804610061218,True,10y
BZ=F,2026-09-11,104.61000061035156,4,5,2026-09-18,108.74344122463516,113.83097010220108,97.06888182668821,16.762088275512866,4.68899135757197,4.652073641316417,4.54905136944597,0.7758949404478804,9,103.87000274658203,-4.8734384780531315,4.691863241732222,True,10y
BZ=F,2026-09-11,104.61000061035156,4,6,2026-09-21,106.50519312844334,113.6139762053653,95.01039084942055,18.60358535594476,4.668193745730084,4.643931226876138,4.551757956592871,0.7758949404478804,9,100.33999633789062,-6.165196790552713,6.1443063738926975,True,10y
BZ=F,2026-09-11,104.61000061035156,4,7,2026-09-22,105.72067789173721,114.93121584944556,95.31490593698818,19.616309912457382,4.6608005018583345,4.652318165998058,4.557753987546596,0.7758949404478804,9,99.25,-6.4706778917372105,6.519574702002227,True,10y
BZ=F,2026-09-14,105.68000030517578,4,0,2026-09-14,105.68000030517575,106.95579979622697,104.4194189167844,2.536380879442575,4.660415663101804,4.58415080006452,4.550185893776608,0.763306219220159,9,105.68000030517578,2.842170943040401e-14,2.6894123153226397e-14,True,10y
BZ=F,2026-09-14,105.68000030517578,4,1,2026-09-15,107.19952643579288,108.49367008523247,105.650118210761,2.8435518744714727,4.674691831050385,4.604272314426144,4.558161467739488,0.763306219220159,9,108.75,1.550473564207124,1.4257228176617232,False,10y
BZ=F,2026-09-14,105.68000030517578,4,2,2026-09-16,108.23750515802695,109.73899835386672,104.87560431418235,4.863394039684366,4.684327934428631,4.622456777980464,4.563552448030995,0.763306219220159,9,105.83000183105469,-2.407503326972261,2.2748779035415314,True,10y
BZ=F,2026-09-14,105.68000030517578,4,3,2026-09-17,108.46635608700099,111.37541399065061,104.37934595971035,6.996068030940265,4.686440042747648,4.630258421056723,4.558285107486313,0.763306219220159,9,104.81999969482422,-3.64635639217677,3.4786838416264745,True,10y
BZ=F,2026-09-14,105.68000030517578,4,4,2026-09-18,108.30129685346199,112.86730238861557,103.84292312112942,9.024379267486154,4.684917128574788,4.649134193099839,4.575870311346422,0.763306219220159,9,103.87000274658203,-4.43129410687996,4.266192345918443,True,10y
BZ=F,2026-09-14,105.68000030517578,4,5,2026-09-21,108.56480018794457,114.68255057065478,103.80249468158452,10.880055889070263,4.687347231460871,4.664774169498407,4.580864456260451,0.763306219220159,9,100.33999633789062,-8.224803850053945,8.196934572687518,False,10y
BZ=F,2026-09-14,105.68000030517578,4,6,2026-09-22,108.6336742021053,115.20699058076693,103.36474572784012,11.842244852926811,4.687981434962186,4.679810097058926,4.58469304133737,0.763306219220159,9,99.25,-9.383674202105297,9.454583578947402,False,10y
