Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,Seed,Method,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %
Verify,VERIFY_02,3.0,0.05,0.01,0.0,29,1.4605145454406738,203,monotonic_hybrid,0.6948433518409729,0.22538672387599945,0.06793541461229324,1.164913535118103,0.15585660934448242,0.055594272911548615,0.07384615391492844,0.018251881003379822,0.17327289283275604,0.18691588938236237,0.013642996549606323,0.38565367460250854,0.2971569895744324,0.3171893358230591,0.9181272737408385,0.6972394175593786,0,0,0.5563636422157288,0.3099287748336792,0.0019420981407165527,0.0003230869770050049,-6.474554538726807e-06,0.006646275520324707,-0.0006023794412612915,-0.006777077913284302,-0.01916573941707611,0.28028498005239416
Verify,VERIFY_02,3.0,0.05,0.01,0.0,40,1.3725425004959106,204,monotonic_hybrid,0.743209958076477,0.2244919091463089,0.07554103434085846,1.3846304416656494,0.1523144692182541,0.061285000294446945,0.08384615182876587,0.022561151534318924,0.21493294835090637,0.19191919267177582,0.023013755679130554,0.39183226227760315,0.2947400212287903,0.31342771649360657,0.9130578439250323,0.6636315322288082,0,0,0.556304931640625,0.30965474247932434,0.0009766221046447754,0.0003447532653808594,-0.0003083571791648865,-0.0033426284790039062,0.00022171437740325928,-0.008975666016340256,0.016849324107170105,0.13157885227103813
Verify,VERIFY_02,3.0,0.05,0.01,0.0,42,1.3073217868804932,205,monotonic_hybrid,0.720777690410614,0.21968314051628113,0.07767888158559799,1.156409740447998,0.14923809468746185,0.052825987339019775,0.08846154063940048,0.03563555330038071,0.21469508111476898,0.1818181872367859,0.03287689387798309,0.3916814625263214,0.2977046072483063,0.3106139004230499,0.9145763130633092,0.6855452202232187,0,0,0.5562983751296997,0.30958178639411926,-0.0009604692459106445,-0.0002673715353012085,-0.001200363039970398,0.011498451232910156,0.0010838210582733154,-0.012858476489782333,0.025931209325790405,-0.13307724318854527
Verify,VERIFY_02,3.0,0.05,0.01,0.0,40,1.3583301305770874,206,monotonic_hybrid,0.7234246134757996,0.23103605210781097,0.0702354833483696,1.347133994102478,0.17951956391334534,0.055848658084869385,0.07923077046871185,0.023382112383842468,0.1909717619419098,0.2295081913471222,0.0385364294052124,0.3836447298526764,0.29669901728630066,0.31965622305870056,0.9235400768311495,0.6559799362609721,0,0,0.5563072562217712,0.3096236288547516,0.0005667209625244141,-8.01384449005127e-05,-0.0003072693943977356,0.000316619873046875,-0.0023766309022903442,-0.005850799381732941,-0.020134538412094116,0.07840005184891943
Verify,VERIFY_02,3.0,0.05,0.01,0.0,42,1.3903937339782715,207,monotonic_hybrid,0.7654560804367065,0.22435715794563293,0.07561652362346649,1.1849766969680786,0.15714503824710846,0.05540493130683899,0.08461538702249527,0.02921045571565628,0.19159649312496185,0.19266055524349213,0.0010640621185302734,0.38876214623451233,0.2954227030277252,0.31581518054008484,0.9134702738240723,0.6695056247545081,0,0,0.5563052892684937,0.3096201419830322,0.00024050474166870117,8.38935375213623e-05,-0.0004021301865577698,0.006092429161071777,-0.0005717426538467407,-0.0075739845633506775,-0.024597391486167908,0.03142967149489254
Verify,VERIFY_02,3.0,0.05,0.01,0.0,49,1.3421605825424194,208,monotonic_hybrid,0.78347247838974,0.22610238194465637,0.09006693214178085,1.282127857208252,0.16616636514663696,0.05447037145495415,0.10000000149011612,0.04552963003516197,0.18291646242141724,0.21698112785816193,0.03406466543674469,0.38639482855796814,0.29478663206100464,0.31881850957870483,0.919833137860354,0.680966239230164,0,0,0.5562235116958618,0.30968356132507324,0.0004563331604003906,8.687376976013184e-05,-0.0005737319588661194,0.0005699396133422852,-0.0022833645343780518,-0.007989954203367233,-0.025331392884254456,0.05827889542005983
Verify,VERIFY_03,3.0,0.05,0.005,0.0,48,1.3133280277252197,201,monotonic_hybrid,0.7288574576377869,0.22516252100467682,0.07865634560585022,1.1792265176773071,0.18041275441646576,0.049514126032590866,0.08769230544567108,0.038178179413080215,0.1884678155183792,0.23076923191547394,0.04230141639709473,0.38356462121009827,0.29653698205947876,0.319898396730423,0.9178830859325118,0.6887912412991677,0,0,0.5562824010848999,0.3094833791255951,0.0003482699394226074,-0.0003798454999923706,-0.0006469637155532837,0.0025947093963623047,-0.0028769969940185547,-0.007773812860250473,-0.02679198980331421,0.04780584037971075
Verify,VERIFY_03,3.0,0.05,0.005,0.0,49,1.2852903604507446,202,monotonic_hybrid,0.7292343378067017,0.22105595469474792,0.07328923791646957,1.4056037664413452,0.17871014773845673,0.0453876256942749,0.08076923340559006,0.035381607711315155,0.14477281272411346,0.22549019753932953,0.08071738481521606,0.38647884130477905,0.2965886890888214,0.3169324994087219,0.9172878729022235,0.6735390760279116,0,0,0.5562783479690552,0.3094536066055298,-0.00011861324310302734,-7.4356794357299805e-06,-0.0005013942718505859,-0.006387829780578613,-0.003659293055534363,-0.005480758845806122,-0.019537046551704407,-0.016262804302402515
Verify,VERIFY_03,3.0,0.05,0.005,0.0,29,1.4605108499526978,203,monotonic_hybrid,0.6948433518409729,0.22538672387599945,0.06793541461229324,1.1649136543273926,0.15585660934448242,0.0555943064391613,0.07384615391492844,0.018251847475767136,0.1732729822397232,0.18691588938236237,0.01364290714263916,0.3856518268585205,0.29715773463249207,0.3171904683113098,0.9181275991863941,0.6972394555926151,0,0,0.5563635230064392,0.3099280595779419,0.0019420981407165527,0.0003230869770050049,-6.474554538726807e-06,0.006646394729614258,-0.0006023794412612915,-0.006777111440896988,-0.019165828824043274,0.28028498005239416
Verify,VERIFY_03,3.0,0.05,0.005,0.0,40,1.3725388050079346,204,monotonic_hybrid,0.743209958076477,0.2244919091463089,0.07554103434085846,1.384630560874939,0.15231448411941528,0.06128508970141411,0.08384615182876587,0.02256106212735176,0.21493321657180786,0.19191919267177582,0.023014023900032043,0.3918297290802002,0.29474014043807983,0.31343013048171997,0.9130582176288069,0.6636310648609235,0,0,0.5563049912452698,0.30965375900268555,0.0009766221046447754,0.0003447532653808594,-0.0003083571791648865,-0.0033425092697143555,0.00022172927856445312,-0.008975755423307419,0.016849592328071594,0.13157885227103813
Verify,VERIFY_03,3.0,0.05,0.005,0.0,42,1.3073177337646484,205,monotonic_hybrid,0.720777690410614,0.21968314051628113,0.07767888158559799,1.156409740447998,0.14923810958862305,0.05282602086663246,0.08846154063940048,0.03563551977276802,0.21469520032405853,0.1818181872367859,0.032877013087272644,0.39167991280555725,0.2977052330970764,0.31061482429504395,0.9145765864000954,0.6855452250945129,0,0,0.5562982559204102,0.3095811903476715,-0.0009604692459106445,-0.0002673715353012085,-0.001200363039970398,0.011498451232910156,0.0010838359594345093,-0.01285851001739502,0.025931328535079956,-0.13307724318854527
Verify,VERIFY_03,3.0,0.05,0.005,0.0,40,1.3583261966705322,206,monotonic_hybrid,0.7234246134757996,0.23103605210781097,0.0702354833483696,1.347133994102478,0.17951954901218414,0.05584869533777237,0.07923077046871185,0.023382075130939484,0.19097186625003815,0.2295081913471222,0.038536325097084045,0.3836429715156555,0.29669979214668274,0.31965726613998413,0.9235403769003293,0.6559800001707079,0,0,0.5563070774078369,0.3096228837966919,0.0005667209625244141,-8.01384449005127e-05,-0.0003072693943977356,0.000316619873046875,-0.002376645803451538,-0.005850836634635925,-0.020134642720222473,0.07840005184891943
Verify,VERIFY_03,3.0,0.05,0.005,0.0,42,1.3903896808624268,207,monotonic_hybrid,0.765455961227417,0.22435715794563293,0.0756165161728859,1.1849766969680786,0.15714503824710846,0.05540497973561287,0.08461538702249527,0.0292104072868824,0.19159667193889618,0.19266055524349213,0.0010638833045959473,0.38875988125801086,0.2954232692718506,0.31581684947013855,0.9134706615673067,0.6695054631498433,0,0,0.5563050508499146,0.3096192479133606,0.0002403855323791504,8.38935375213623e-05,-0.0004021376371383667,0.006092429161071777,-0.0005717426538467407,-0.0075740329921245575,-0.024597570300102234,0.031414092971227166
