Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %,Best Epoch STD,Best Validation Objective STD,CRPS STD,Direction Brier STD,Tail Brier STD,Stress CRPS STD,Stress Tail Brier STD,Mean predicted tail probability STD,Observed tail frequency STD,Tail calibration gap STD,Stress predicted tail probability STD,Stress observed tail frequency STD,Stress tail calibration gap STD,Mean pi_D STD,Mean pi_N STD,Mean pi_T STD,"Corr(risk, pi_T) STD","Corr(dir_unc, pi_D) STD",Risk monotonic violations STD,Dir monotonic violations STD,Delta pi_T risk 0->1 STD,Delta pi_D dir 0->1 STD,CRPS Delta STD,Direction Brier Delta STD,Tail Brier Delta STD,Stress CRPS Delta STD,Stress Tail Brier Delta STD,Tail calibration gap Delta STD,Stress tail calibration gap Delta STD,CRPS Delta % STD,Monotonic OK,CRPS Constraint OK,Eligible,Rank
Verify,VERIFY_01,3.0,0.1,0.0,0.0,44.75,1.3256047785282135,0.7421901017427445,0.22501950487494468,0.07759225256741047,1.2722414195537568,0.16650256104767322,0.05294022131711244,0.08650000058114529,0.03355977926403284,0.1882974162697792,0.20949546992778778,0.041781002283096315,0.37047903835773466,0.29645554423332215,0.33306542336940764,0.9199717862409009,0.6734832720278904,0.0,0.0,0.5570118755102158,0.30337483882904054,0.0004805445671081543,-4.908442497253418e-06,-0.0004728525876998901,0.0008463382720947266,-0.001594175025820732,-0.007623296417295933,-0.010159768164157867,0.06608557147987357,5.590169943749474,0.06106830043796379,0.02324440881768693,0.003642121538720272,0.0068065564387922535,0.11169450007337045,0.019073261251494153,0.005602672288420204,0.007984237852968304,0.010036155239344164,0.021575704974686395,0.030160375646558622,0.025800766472312893,0.0032238304232638524,0.0009487400360493935,0.0034280255003764975,0.002778375894194608,0.016533147596770107,0.0,0.0,6.340055646890685e-05,0.00025279840472913073,0.0007480667467898478,0.0002933852286942406,0.00037991943529381547,0.006723687886223735,0.0023018966224246013,0.0019809244516791275,0.023615736638533467,0.1034117122034355,True,False,False,1
Verify,VERIFY_02,3.0,0.1,0.0,0.005,44.75,1.325065690279007,0.7421841293573379,0.22501772716641427,0.07759393826127052,1.2722280263900756,0.16650780998170375,0.0528919517993927,0.08650000058114529,0.03360804878175259,0.18810756355524064,0.20949546992778778,0.04179932475090027,0.36992217004299166,0.2970087230205536,0.3330691084265709,0.919971740041628,0.6734833351957874,0.0,0.0,0.5486567378044128,0.29882439225912094,0.00047457218170166016,-6.686151027679443e-06,-0.0004711668938398361,0.0008329451084136963,-0.0015889260917901992,-0.007575026899576187,-0.010141445696353913,0.06526840457531632,5.590169943749474,0.06102841015619427,0.02324700589458748,0.00364195202001103,0.00680771854127617,0.11174026274754746,0.01908799444001832,0.005597767259541138,0.007984237852968304,0.01003300434229219,0.021550773414203007,0.030160375646558622,0.025892090871131215,0.0031755493481547743,0.0009343924475795038,0.003376604756493553,0.002778374648079905,0.01653315971998457,0.0,0.0,6.244521464273336e-05,0.00024905592543587705,0.0007424869150060712,0.00029244277012916125,0.00037769936736603126,0.006669582314936497,0.0022850519629210417,0.0019765507435800843,0.023455279598255344,0.10264098866366157,True,False,False,2
Verify,VERIFY_03,3.0,0.1,0.0,0.01,44.75,1.324526184797287,0.7421780288219452,0.22501587718725205,0.07759560644626617,1.272214764356613,0.16651309728622438,0.05284353345632553,0.08650000058114529,0.033656467124819754,0.18791811019182206,0.20949546992778778,0.041828753054142,0.36936529725790024,0.2975619092583656,0.33307280838489534,0.9199716887731313,0.6734834008492705,0.0,0.0,0.5403015792369843,0.29427387565374374,0.0004684716463088989,-8.53613018989563e-06,-0.0004694987088441849,0.0008196830749511719,-0.0015836387872695922,-0.007526608556509018,-0.010112017393112183,0.06443438750425354,5.590169943749474,0.060988777613354556,0.0232494895152369,0.0036417540308814784,0.006808861786513277,0.11178600017401198,0.01910271523614713,0.005593274677920479,0.007984237852968304,0.010029736309598646,0.021525602296862005,0.030160375646558622,0.025964920015594774,0.0031272544048339913,0.0009200491864600267,0.0033251904942395204,0.0027783735134072783,0.01653317356915693,0.0,0.0,6.150950709523814e-05,0.0002453001812073281,0.0007369066040750883,0.0002914592121659656,0.0003755186269377705,0.0066156168768276655,0.0022682468079201442,0.0019719114527137127,0.02328731725939532,0.10187063331388728,True,False,False,3
Verify,VERIFY_04,3.0,0.1,0.0,0.02,44.75,1.3234474658966064,0.742166030406952,0.225012169778347,0.0775989644229412,1.2721891701221466,0.16652393341064453,0.052746458910405636,0.08650000058114529,0.03375354167073965,0.1875345915555954,0.20949546992778778,0.04189977198839188,0.36825152635574343,0.29866825640201566,0.3330802395939827,0.9199716042619555,0.6734835101987245,0.0,0.0,0.5235912173986434,0.285172900557518,0.0004564732313156128,-1.2243539094924926e-05,-0.0004661407321691513,0.0007940888404846192,-0.0015728026628494263,-0.007429534010589123,-0.010040998458862305,0.06279320058352018,5.590169943749474,0.06091010847939313,0.023254593115173507,0.0036413163429588396,0.006811217124816669,0.11187797571831493,0.0191322662106696,0.005583239600544593,0.007984237852968304,0.010022881359312253,0.021471642948790733,0.030160375646558622,0.026092960750083227,0.003030677895450212,0.0008913769557316188,0.003222357985120532,0.0027783716219416956,0.01653320240999064,0.0,0.0,5.962009441455892e-05,0.0002378158835687774,0.0007257449230538073,0.0002894214303530418,0.000371304639040627,0.006507280225473576,0.00223448586079957,0.0019639836150692276,0.022937767799316257,0.10032955385801348,True,False,False,4
Verify,VERIFY_05,3.0,0.05,0.0,0.0,44.75,1.3282732903957366,0.742146971821785,0.22499447464942932,0.07761377729475498,1.2722470104694366,0.16655448339879514,0.05249943435192108,0.08650000058114529,0.034000566229224205,0.18696736097335814,0.20949546992778778,0.04208253622055054,0.3861031621694565,0.296197472512722,0.31769935935735705,0.9173953952787791,0.6764877520868428,0.0,0.0,0.5562917441129684,0.30956492125988005,0.00043741464614868166,-2.993866801261902e-05,-0.0004513278603553772,0.0008519291877746582,-0.0015422526746988296,-0.007182509452104568,-0.009858234226703644,0.06016930513025139,5.590169943749474,0.06031857889568055,0.023267352352669694,0.003641560129664404,0.006816796114711556,0.11202690701239004,0.019180983078118906,0.0055678807795988515,0.007984237852968304,0.01003044500772967,0.021498831960586582,0.030160375646558622,0.02633491345022964,0.003177371939122155,0.0009802365427082748,0.0033332090912380928,0.002862265388446092,0.016366175074145426,0.0,0.0,2.545225868524289e-05,0.00011891305457074451,0.000716407771564506,0.0002966662904971018,0.00036456652983782984,0.006339271818283718,0.002184356950968203,0.0019373547716487517,0.022475372413037625,0.09903889213575176,True,False,False,5
