Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %,Best Epoch STD,Best Validation Objective STD,CRPS STD,Direction Brier STD,Tail Brier STD,Stress CRPS STD,Stress Tail Brier STD,Mean predicted tail probability STD,Observed tail frequency STD,Tail calibration gap STD,Stress predicted tail probability STD,Stress observed tail frequency STD,Stress tail calibration gap STD,Mean pi_D STD,Mean pi_N STD,Mean pi_T STD,"Corr(risk, pi_T) STD","Corr(dir_unc, pi_D) STD",Risk monotonic violations STD,Dir monotonic violations STD,Delta pi_T risk 0->1 STD,Delta pi_D dir 0->1 STD,CRPS Delta STD,Direction Brier Delta STD,Tail Brier Delta STD,Stress CRPS Delta STD,Stress Tail Brier Delta STD,Tail calibration gap Delta STD,Stress tail calibration gap Delta STD,CRPS Delta % STD,Monotonic OK,CRPS Constraint OK,Eligible,Rank
Stage3,S3_001,3.0,0.1,0.0,0.0,45.4,1.3069522619247436,0.7331423163414001,0.22299900352954866,0.07864633053541184,1.2356008410453796,0.15259489193558692,0.04985705353319645,0.08676922991871834,0.03691217638552189,0.17595657408237458,0.18591518998146056,0.034416472911834715,0.368624621629715,0.2960850358009338,0.33529032766819,0.9238990822427734,0.6638871976626483,0.0,0.0,0.557004189491272,0.30332930088043214,0.00027672052383422854,-0.00017692893743515015,-0.00047895312309265137,5.364418029785156e-05,-0.0011916138231754304,-0.007585449144244194,-0.011173529922962189,0.03958162525376422,3.8930136855083823,0.0543838289210557,0.025628748942272038,0.004008831827188804,0.005700060705239026,0.11054400246920877,0.025785209907862993,0.004958816374031158,0.006916425583905123,0.010196706294839469,0.012319039302673494,0.04140524242921386,0.02857551409777203,0.0029505601957058067,0.0010155005552356826,0.0029444705122544513,0.0038133205894000047,0.019554510689014294,0.0,0.0,3.631620783413146e-05,0.00014336200541767555,0.0007865153532067432,0.00047055834594479266,0.0003766468236194719,0.005557836773408909,0.0025458307885508143,0.001849908145136891,0.023110563845213383,0.10817304076363894,True,True,True,1
Stage3,S3_002,3.0,0.1,0.0,0.005,45.4,1.3063477516174316,0.7331377029418945,0.2229969546198845,0.07864814400672912,1.235592257976532,0.15259746685624123,0.049809014424681664,0.08676922991871834,0.03696021549403668,0.17576234936714172,0.18591518998146056,0.034445223212242124,0.36809549629688265,0.29664371013641355,0.33526079058647157,0.9238990446470309,0.6638872124386547,0.0,0.0,0.548649150133133,0.29877946674823763,0.00027210712432861327,-0.0001789778470993042,-0.0004771396517753601,4.506111145019531e-05,-0.0011890389025211335,-0.007537410035729409,-0.011144779622554779,0.038941224538607974,3.8930136855083823,0.054319958253408386,0.025630970976199534,0.004009312737465067,0.005701530050160606,0.11058520152525418,0.025804436233476752,0.004959846095909587,0.006916425583905123,0.01019748018261374,0.012324092596248214,0.04140524242921386,0.028611175715700553,0.0029062913683421824,0.001000254887552678,0.002900276935840619,0.0038133215271048395,0.01955450862863015,0.0,0.0,3.5810516547769094e-05,0.00014125641460167055,0.0007810802397910438,0.000469534054278853,0.00037392675910069204,0.00551285860037048,0.0025259490770398888,0.0018496806733955295,0.0229271405818094,0.10741585171306148,True,True,True,2
Stage3,S3_003,3.0,0.1,0.0,0.01,45.4,1.3057430624961852,0.733133178949356,0.22299492061138154,0.0786499761044979,1.2355837941169738,0.15260013937950134,0.04976092614233494,0.08676922991871834,0.0370083037763834,0.17556830048561095,0.18591518998146056,0.03447368443012237,0.3675663650035858,0.29720239639282225,0.33523125052452085,0.9238990056247423,0.6638872345795647,0.0,0.0,0.5402941107749939,0.29422963559627535,0.00026758313179016114,-0.0001810118556022644,-0.0004753075540065765,3.6597251892089844e-05,-0.0011863663792610168,-0.007489321753382683,-0.01111631840467453,0.03831295253718771,3.8930136855083823,0.054256155967359415,0.02563321731139174,0.00400980328901245,0.005703005564342515,0.11062642056678791,0.02582368030404118,0.004960850801841453,0.006916425583905123,0.01019823796298932,0.012329244012021743,0.04140524242921386,0.02864840494800293,0.002862026185618323,0.0009850141068750312,0.002856076246196006,0.003813324034718366,0.019554506398134542,0.0,0.0,3.5299695923726085e-05,0.00013914085124140896,0.0007756981254165359,0.0004685104424495389,0.0003711999238406034,0.005467888137731064,0.00250603645233732,0.0018494522189853367,0.02274416029584433,0.1066660487723265,True,True,True,3
